node_id,primary_group,secondary_group,is_influencer,followers,engagement_rate,group_mix,detected_group
738,2,2,False,83,0.049,2,88
739,9,9,False,438,0.031,9,8
740,4,4,False,445,0.049,4,52
741,2,2,False,94,0.077,2,85
742,1,6,False,17,0.096,1-6,70
743,4,4,False,49,0.028,4,55
744,1,8,True,5544,0.013,1-8,69
745,8,8,False,231,0.027,8,102
746,8,10,False,116,0.018,8-10,27
747,6,6,False,96,0.039,6,110
748,10,10,False,470,0.037,10,27
749,6,8,False,172,0.099,6-8,109
